read_uid	y_sim	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NC_039553.1_55_593_6:0:0_7:0:0_1a5/F	0	-0.08754818865288753	-10.370653934532013	0.937178245011253	-0.9635816757439729	0.1631951432313143	0.06820548085650047	-5.029069100716096	-0.6551433804218287	-0.07868244558818269	-0.14988921829746127
NC_039553.1_55_477_15:0:0_11:0:0_2408/F	0	-0.07620088456233684	-10.44920897230348	0.0832417790496538	-1.3720446737507213	-21.816847807994176	-0.025178078350983638	-4.776959876821398	-0.6897279826794304	0.6090371180082009	0.3755437914081775
NC_039553.1_57_508_7:0:0_5:0:0_2c/F	0	-0.08796002568027057	-10.369992135500198	0.9699954884360218	-0.9651781063447656	0.16363372125276032	0.06794728260762083	-4.991839072875544	-0.6534992381688496	-0.08249127634509837	-0.1485784249080877
NC_039553.1_59_610_11:0:0_13:0:0_299/F	0	55.92982292643007	-9.551634885347784	2.55660356268844	-0.6781331238777203	0.21924747051871535	0.183169498753956	-4.796332276508146	-0.8682233665684918	2.1409867251095673	-0.9371422650324502
NC_039553.1_59_571_5:0:0_6:0:0_675/F	0	-0.08161522028468218	-10.379181094800597	0.4815780832046236	-0.941548369212053	0.16153697773019288	0.06379107508919825	-4.957168146990379	-0.6459495568282067	-0.11514306684420528	-0.1282562027855091
NC_039553.1_62_589_7:0:0_8:0:0_f24/F	0	-0.08173048573366472	-10.379197501765757	0.4747311448168031	-0.9426836810240342	0.1631996616564168	0.01489357143365345	-4.952106139763631	0.5960085421402306	0.010580840050724544	-0.12249413898010031
NC_039553.1_62_500_6:0:0_4:0:0_1b5e/F	0	-0.08173048573366472	-10.379197501765757	0.4747311448168031	-0.9426836810240342	0.1631996616564168	0.01489357143365345	-4.952106139763631	0.5960085421402306	0.010580840050724544	-0.12249413898010031
NC_039553.1_63_532_12:0:0_9:0:0_807/F	0	-0.09389116104029176	-10.36116395313176	1.4305833505004573	-0.9867281126152252	0.16676164717479586	0.07056779802744068	-4.887093191028051	-0.6549674228196422	-0.060875779183187026	-0.1728691389607263
NC_039553.1_64_585_8:0:0_7:0:0_1e87/F	0	-0.09995731276635449	-10.352290098473182	1.8990370181974356	-1.0090697585954347	0.16920402529907932	0.07411527112158195	-4.869779703794848	-0.6602544807040316	-0.03213262187107571	-0.1952372548515392
NC_039553.1_66_597_6:0:0_11:0:0_14ca/F	0	-0.07522601799230615	-10.388295878759818	-0.007919404683803144	-0.9175184791588311	0.16009751581911089	0.05880343455679738	-4.841865848635297	-0.6348753566204481	-0.15449777960078132	-0.10934646853469998
NC_039553.1_67_479_5:0:0_7:0:0_1539/F	0	-0.08187288114628727	-10.378579850201376	0.5052714088547988	-0.9422537832090125	0.16271772998667883	0.0625241583589913	-4.824986860080824	-0.6401589023037413	-0.12667698840343813	-0.1290713933261497
NC_039553.1_67_566_8:0:0_8:0:0_22d5/F	0	-0.08139970235756838	-10.379267093852155	0.46880121734743496	-0.9403049643725429	0.162567893575307	0.06238900287869727	-4.825225218462248	-0.6401876714456743	-0.12587563546716912	-0.1312162376939211
NC_039553.1_68_584_6:0:0_7:0:0_3e1/F	0	-0.08787295096265037	-10.370075927829255	0.9513784804042695	-0.9651251106165952	0.16632894879360716	0.01765457467979644	-4.855133261902492	0.5942081755005948	0.03250344090795512	-0.14571207141924458
NC_039553.1_68_556_5:0:0_4:0:0_499/F	0	-0.08139371782890625	-10.379249306729612	0.4687871687581522	-0.9402388191968241	0.16269420270959456	0.06223093850158142	-4.809825989139471	-0.6395144512005543	-0.12715989933678526	-0.13147467283185843
NC_039553.1_68_606_5:0:0_9:0:0_24bb/F	0	-0.07551343584899459	-10.388097396354503	-0.002091277106387457	-0.9194178899095046	0.16164455417856471	0.010162625722738483	-4.857159773572278	0.6061991936321844	-0.027347428743153795	-0.10249706099217004
NC_039553.1_70_555_6:0:0_4:0:0_49b/F	0	-0.08121557242857504	-10.379456218786443	0.45593193022865364	-0.9394238947210396	0.16288871786142672	0.061874029842898595	-4.7797698206000785	-0.6382069158003647	-0.12939165189865057	-0.13273490365255391
NC_039553.1_70_576_6:0:0_6:0:0_1b1a/F	0	-0.07520224710571229	-10.388225227302257	-0.00797520647563954	-0.9172557467767988	0.1605992228500956	0.05817559390382712	-4.780699238108211	-0.6322012876999146	-0.15959894838528854	-0.11037298753103353
NC_039553.1_71_588_8:0:0_5:0:0_414/F	0	-0.09368005771290776	-10.36125692633428	1.4179206629146752	-0.9855238677616297	0.16772915008794448	0.06924602865995472	-4.7629343100031445	-0.6495457849052387	-0.07096146875198948	-0.17569223032172332
NC_039553.1_74_552_7:0:0_8:0:0_b38/F	0	-0.0754792549815003	-10.387995804514434	-0.002171516168787191	-0.9190400991737132	0.16236597369648337	0.009259834904147545	-4.769206478214709	0.6100443171652274	-0.03468255162974718	-0.10397312330290898
NC_039553.1_74_589_6:0:0_7:0:0_242a/F	0	-0.07525725271950004	-10.388318240026454	-0.01928231065756414	-0.918125767846444	0.16229567464029654	0.00919642373048052	-4.769318309304996	0.6100308194879493	-0.03430657923040542	-0.10497942433041896
NC_039553.1_75_568_9:0:0_6:0:0_b90/F	0	-0.08127562781034342	-10.390518960722297	0.46655761668024964	-1.021296221966877	-3.8320726460382435	0.04549309855549659	-4.661826994439258	-0.6435427827429048	0.0007062730259798367	-0.04669916062533008
NC_039553.1_75_537_7:0:0_11:0:0_2116/F	0	-0.09371346380635896	-10.361110341269153	1.4221516858557859	-0.9855077654495378	0.1682145376377845	0.06867650372783507	-4.705874672707266	-0.6470491089094245	-0.07581190066466888	-0.17639746478373064
NC_039553.1_76_674_4:0:0_12:0:0_2115/F	0	-0.08741764398092779	-10.370265931698619	0.9368717933952699	-0.9621388051766427	0.1659504119303251	0.06475751303412378	-4.693155037325187	-0.640457960563784	-0.10669698358008073	-0.15552664309891673
NC_039553.1_77_572_2:0:0_10:0:0_f56/F	0	-0.08134345909944238	-10.379099928519517	0.46866918716127626	-0.9396833247411239	0.16375496070197404	0.060903496489712904	-4.6805015687580775	-0.6338606735884247	-0.13794528846721477	-0.13364503952485252
NC_039553.1_79_661_9:0:0_8:0:0_2441/F	0	-0.09374717347337208	-10.36096834659263	1.4263211323914458	-0.9855007983893139	0.16867566115970956	0.06813677461599404	-4.651741472364887	-0.644680402587275	-0.08041689714625946	-0.17705737217756556
NC_039553.1_80_540_12:0:0_3:0:0_dc2/F	0	-0.08154898417660233	-10.390278684974929	0.4723527351244653	-1.0230402153392006	-3.8302288266316564	-0.0035191047277402868	-4.640938267747486	0.5991135930081357	0.1248390655876877	-0.04045698272842824
NC_039553.1_80_633_8:0:0_3:0:0_24cd/F	0	-0.07544770611619572	-10.38790203547013	-0.002245576646399128	-0.9186913991578698	0.16303184232028894	0.008426560969871634	-4.688025780598045	0.6135933577050465	-0.04145285387500994	-0.10533552555997394
NC_039553.1_82_657_7:0:0_6:0:0_d05/F	0	-0.06923243436075015	-10.396647796772852	-0.4637449119448034	-0.8948229171451625	0.1596948836529748	0.0528170853092841	-4.616851704221328	-0.6189878060914239	-0.20372588869574715	-0.09028809820044348
NC_039553.1_89_578_7:0:0_6:0:0_18cf/F	0	-0.08735369270181992	-10.370075856706507	0.9367216687480315	-0.9614319711329192	0.16730016412581822	0.063068421099129	-4.528597313890922	-0.6332638608731618	-0.12042075729908908	-0.15828830714475872
NC_039553.1_90_584_5:0:0_3:0:0_21b3/F	0	-0.0880748607020104	-10.36928070509057	0.9754184804543449	-0.9651700114942104	0.16882328347766223	0.014748186923058655	-4.563047456144549	0.6069897497124102	0.007623259003273403	-0.14918181294456712
NC_039553.1_92_583_5:0:0_12:0:0_1ff2/F	0	-0.08765173881859453	-10.369595148347752	0.9546775340859301	-0.9651844156356479	0.1700393186801208	-0.01790945405229872	-4.566521902057712	1.4136027136209244	0.0841761221166411	-0.1558998792017896
NC_039553.1_97_517_6:0:0_4:0:0_1732/F	0	-0.09366259208730597	-10.360723101972441	1.426018763818192	-0.9845755792885716	0.1704310698949268	0.0659390931349888	-4.437674391299552	-0.6353219171600958	-0.0982673544682491	-0.1806562282087374
NC_039553.1_100_698_3:0:0_10:0:0_8a7/F	0	-0.08762622849966759	-10.36947087770416	0.9612596705995173	-0.9622266539848131	0.16839910546457565	0.06191127248942311	-4.406803051219669	-0.6279268838759183	-0.13110631888309843	-0.1588799689077457
NC_039553.1_100_622_7:0:0_6:0:0_12db/F	0	-0.0812375276374277	-10.378785080683981	0.4684205146782824	-0.9385124964997204	0.16599074433946687	0.058105616906266346	-4.40792155984542	-0.6219440785063852	-0.16067789733280188	-0.13821957054362954
NC_039553.1_100_546_11:0:0_5:0:0_1db9/F	0	-0.08140173707027143	-10.378546583327779	0.4810769346318068	-0.9391888041523062	0.1660427427652571	0.058152520540355475	-4.407838841229201	-0.6219340946174349	-0.160955994564355	-0.1374752352404276
NC_039553.1_101_634_7:0:0_6:0:0_bd5/F	0	-0.08741324641347988	-10.369762342420266	0.9451459124576613	-0.9613214674373346	0.16841818393291597	0.061744918427965145	-4.396515821183338	-0.6274852512096467	-0.13161917407643123	-0.16000148596151276
NC_039553.1_101_638_10:0:0_10:0:0_1ebf/F	0	-0.09359284535624626	-10.360751840997171	1.4218685358934051	-0.9841746063942355	0.17076030404195605	0.06549070894563375	-4.395502498270572	-0.6334803239414876	-0.10169629795549119	-0.18160623686129307
NC_039553.1_104_623_5:0:0_5:0:0_1bb1/F	0	-0.08168084531816389	-10.378343073163805	0.4865533473180601	-0.9410271976999535	0.16766992689466667	0.009408385104878134	-4.413192247121818	0.6195748607519509	-0.03462732033541191	-0.13081284168361795
NC_039553.1_105_616_7:0:0_9:0:0_1718/F	0	-0.07525690861496856	-10.387418947298075	0.008514365015957814	-0.9163417047774307	0.16413593166161672	0.053899024859320285	-4.357856713040004	-0.6137070576185295	-0.19522473848165714	-0.11647497751313884
NC_039553.1_106_546_8:0:0_3:0:0_241a/F	0	-0.0997529851539605	-10.351682799137564	1.8985573622599845	-1.006811387621037	0.17351655269925043	0.06871853587240412	-4.344009348621788	-0.6372689637039755	-0.07598078184783964	-0.2040609129330212
NC_039553.1_107_578_7:0:0_8:0:0_35b/F	0	-0.09367388589273244	-10.360530465041206	1.4298656702902663	-0.9843459029566145	0.17128792180682273	0.06490168291721703	-4.335157549400171	-0.6308381251126627	-0.10690148111298987	-0.1821445298315404
NC_039553.1_109_569_11:0:0_4:0:0_7ae/F	0	-0.09974164988062567	-10.351649108615344	1.8985307528796174	-1.0066861022913338	0.17375579435764482	0.06841914672744995	-4.3148417260111565	-0.6359938197580083	-0.07841330123541883	-0.20455041396029228
NC_039553.1_111_587_6:0:0_6:0:0_f08/F	0	-0.09973426350182021	-10.351627154935718	1.8985134134686157	-1.0066044628922106	0.17391169086430563	0.06822405644867591	-4.295835293339206	-0.6351629005610754	-0.07999839840224743	-0.20486938641964825
NC_039553.1_113_641_8:0:0_6:0:0_ba3/F	0	-0.0936545004595503	-10.36046055425303	1.4300277934155226	-0.9841123751724561	0.17175659243466584	0.06431707898259834	-4.278124505229642	-0.62834465882734	-0.11166250782432392	-0.18308905990709834
NC_039553.1_117_618_6:0:0_5:0:0_966/F	0	-0.09358646051305823	-10.36049682489751	1.4258400461148548	-0.983734120146061	0.1720378987327663	0.06392829319706386	-4.2417746577141715	-0.6267576141096678	-0.11460498699762561	-0.18394388459788824
NC_039553.1_118_678_9:0:0_5:0:0_1352/F	0	-0.09970941147279888	-10.351553290123535	1.8984550737115065	-1.0063297809716463	0.17443621642817164	0.06756766048015445	-4.231886715992139	-0.6323672102044812	-0.08533157746457347	-0.2059425933354737
NC_039553.1_121_636_7:0:0_3:0:0_1e68/F	0	-0.08755434895506414	-10.369232651031883	0.9615061947354704	-0.9613936582625445	0.1700352366704655	0.05986759264445166	-4.2075425962769435	-0.6192154420350858	-0.14773340624142725	-0.16219879008278626
NC_039553.1_121_618_8:0:0_6:0:0_2555/F	0	-0.09357279481652876	-10.3604562079279	1.4258079661017673	-0.9835830773573478	0.1723263261755152	0.06356735252291268	-4.206610452378403	-0.6252203128305328	-0.11753760897953833	-0.18453402232919436
NC_039553.1_122_686_5:0:0_9:0:0_3b0/F	0	-0.09969585873657125	-10.351513008892768	1.8984232588709955	-1.0061799866988042	0.17472225973697442	0.06720970333248599	-4.197013177088214	-0.6308426162188343	-0.08823995846736284	-0.20652785300322007
NC_039553.1_123_726_11:0:0_4:0:0_1b74/F	0	-0.10014593229105104	-10.370845400180487	1.922981456091581	-1.1519921498210512	-6.816127921180906	-0.008577483088657516	-4.154015870919594	0.5944191814738169	0.2789337214244724	-0.04663028401299185
NC_039553.1_125_709_11:0:0_7:0:0_ab7/F	0	-0.09375012834863226	-10.360412447916271	1.4232385712231315	-0.9850210057629674	0.173863506993218	0.014864608486371377	-4.218956170713501	0.6159789029663287	0.009546748897743207	-0.17822871801027018
NC_039553.1_127_517_7:0:0_1:0:0_f2e/F	0	-0.09349976702959235	-10.36047519504964	1.421650035948613	-0.9831458399500048	0.17272481010823887	0.06303230853414618	-4.15599583399566	-0.6230096223335475	-0.12167065829608265	-0.18562571968873864
NC_039553.1_127_521_5:0:0_6:0:0_1877/F	0	-0.09967952458642025	-10.351464460787016	1.8983849147039427	-1.0059994503035503	0.1750670074157601	0.06677828301267516	-4.154982578160767	-0.6290051313993423	-0.09174522347052821	-0.20723322490227591
NC_039553.1_128_711_14:0:0_11:0:0_1239/F	0	-0.09967633443076536	-10.351454979056244	1.8983774258624524	-1.005964190483057	0.1751343386663502	0.06669402408520342	-4.146773754830019	-0.628646259800054	-0.09242982235497672	-0.20737098818544542
NC_039553.1_129_581_5:0:0_7:0:0_1c0d/F	0	-0.09365234163311531	-10.360225474878321	1.433884646067041	-0.9837301576937201	0.17290927940538528	0.06290983706762204	-4.13956151726006	-0.6222849874539791	-0.12330372624578279	-0.18517977669348062
NC_039553.1_132_657_5:0:0_4:0:0_459/F	0	-0.09996329199891138	-10.35125512858852	1.9042044729195717	-1.007858513804421	0.1766910918505792	0.018041058032780707	-4.1608832775827285	0.6124800698963482	0.034621751810618245	-0.20054145768581477
NC_039553.1_132_613_7:0:0_7:0:0_1f05/F	0	-0.09966381642199516	-10.351417773226252	1.898348040028784	-1.005825832738195	0.17539854307408786	0.06636339633309467	-4.114562748984815	-0.6272380658705956	-0.09511615360856769	-0.20791156431196578
NC_039553.1_135_609_6:0:0_8:0:0_ced/F	0	-0.09965467255739892	-10.351390595974832	1.8983265749468332	-1.0057247683829862	0.1755915329796261	0.0661218870441537	-4.091034000813699	-0.6262094410427481	-0.09707840253285425	-0.20830643181810138
NC_039553.1_135_614_9:0:0_10:0:0_20ec/F	0	-0.09967666074178488	-10.354177010479985	1.900999368713476	-1.0262699354422586	-0.8232960080111928	0.06221086163498284	-4.079494476978092	-0.6283279751918633	-0.06305724678883932	-0.18649631707983483
NC_039553.1_136_634_7:0:0_8:0:0_ebc/F	0	-0.09361308713665958	-10.360104354996812	1.4341939463289726	-0.9848983995548183	0.17452940005271	0.024664993212015048	-4.117204053732751	0.33045620820998917	-0.0326298031504447	-0.18715492422029778
NC_039553.1_138_655_6:0:0_10:0:0_21c/F	0	-0.09346597065448155	-10.360374745991821	1.4215706994761887	-0.982772298891624	0.1734381145509628	0.06213967299302688	-4.069031904170514	-0.6192077516732484	-0.1289232701439414	-0.18708517812843428
NC_039553.1_138_592_3:0:0_8:0:0_ed9/F	0	-0.09964572821130945	-10.351364011729197	1.8983055782315184	-1.0056259092451694	0.17578031185848403	0.06588564747155587	-4.068018648335621	-0.6252032607390431	-0.09899783531838696	-0.20869268334197155
NC_039553.1_139_623_8:0:0_10:0:0_17be/F	0	-0.09967671477847531	-10.351222998294489	1.9026416887768791	-1.0072121475992881	0.17702505136091612	0.028145799768686898	-4.093395660326636	0.32545309325768473	-0.004428307577345164	-0.2096320398498316
NC_039553.1_142_640_9:0:0_6:0:0_109/F	0	-0.09355881222410767	-10.36018844488209	1.4295955366174187	-0.9830740286852189	0.17371666035648875	0.06186233783583866	-4.039053058602101	-0.6178930917153505	-0.13159598310346135	-0.18711385675818593
NC_039553.1_142_619_7:0:0_4:0:0_1258/F	0	-0.09963409812822958	-10.351329444978063	1.8982782767897945	-1.0054973654729906	0.17602577575521616	0.06557847176205375	-4.038092429162637	-0.623894952629276	-0.10149362008998138	-0.20919491539643376
NC_039553.1_146_632_7:0:0_11:0:0_286/F	0	-0.09962278891630374	-10.351295831915158	1.8982517285881857	-1.0053723681921172	0.17626446736293894	0.06527977095541554	-4.008991867073628	-0.6226227404209861	-0.10392054676878325	-0.20968329099107497
NC_039553.1_148_728_4:0:0_8:0:0_1297/F	0	-0.09961724919777265	-10.351279366850333	1.8982387241838659	-1.005311139367533	0.17638138835895464	0.06513345497825981	-3.994737211300329	-0.6219995583998177	-0.10510935557211637	-0.20992251750389612
NC_039553.1_153_550_6:0:0_12:0:0_855/F	0	-0.09342396127303255	-10.360249886364947	1.4214720830973029	-0.9823079819713348	0.1743247622557952	0.06103011414777023	-3.9609344857831896	-0.6144819716372358	-0.13793837121969996	-0.18889930600756644
NC_039553.1_154_664_10:0:0_4:0:0_10ea/F	0	-0.09339966311522516	-10.360190430668752	1.4215258109494868	-0.9836685047754857	0.17554588340742788	0.02328192928312487	-3.9870736247567775	0.3361389089926114	-0.04321350746521188	-0.19007823214318142
NC_039553.1_154_602_8:0:0_9:0:0_1fe0/F	0	-0.09360915043396204	-10.379614622439615	1.444518419753727	-1.1277135431083578	-6.8166493067683085	-0.004079375946861544	-3.9062689651440037	0.32131254859142794	0.1948404720046344	-0.03715553885578882
NC_039553.1_155_692_7:0:0_8:0:0_130a/F	0	-0.09347201896935874	-10.360156683530215	1.425571396345578	-0.982469232559268	0.17445329568836876	0.06090564390548149	-3.947296733891436	-0.6138836906227858	-0.1391638366671823	-0.1888859139207496
NC_039553.1_157_617_9:0:0_12:0:0_2394/F	0	-0.09371292517316322	-10.360055999085786	1.427303839987996	-0.9842244806701039	0.17583916990700388	0.012430139673021224	-3.9802066484150602	0.6264186588626635	-0.01045624356797431	-0.1819831343182161
